img,filename,caption,sentid
19952,4532277525.jpg,"A cake with five regular candles and one tall, spark shooting candle is on a table in front of two men.",99761
19952,4532277525.jpg,"A man in a black shirt about to blow out candles on a cake, one of the candles looking like a flare.",99762
19952,4532277525.jpg,Man in black prepares to celebrate his birthday by blowing out the candles on his cake.,99763
19952,4532277525.jpg,The man has a cake decorated with indoor fireworks.,99764
30671,863036078.jpg,A man in a yellow shirt walking down the street with a bag in his hands.,153355
30671,863036078.jpg,Two people are walking past an industrial building.,153356
30671,863036078.jpg,Two red phones behind a man in a yellow shirt,153357
30671,863036078.jpg,A man and a woman walk past red payphones.,153358
30671,863036078.jpg,Two adults walking on the street.,153359
17827,4112953557.jpg,A man and a woman are seated holding musical instruments while another woman stands at a podium.,89135
17827,4112953557.jpg,An audience are watching two seated musicians and a speaker standing at a podium.,89136
17827,4112953557.jpg,"A man with a guitar, a woman with a flute, and a woman singing at a recital.",89137
17827,4112953557.jpg,A musical trio - two females and a male - is performing in an auditorium,89138
17827,4112953557.jpg,Three musicians join each other in song on a stage.,89139
10897,3104220866.jpg,A woman in a black shirt is laying on the ground with a football on her head while someone points at her.,54485
10897,3104220866.jpg,Someone is lying on the ground with a ball on top of their head.,54486
10897,3104220866.jpg,A girl is on the ground with a football on her head.,54487
10897,3104220866.jpg,Woman laying in grass with a rugby ball on her head.,54488
10897,3104220866.jpg,A girl lays on the grass while playing with others.,54489
22744,4786071158.jpg,A man wearing a white jacket serves ice cream to several ladies from an ijs street cart.,113720
22744,4786071158.jpg,A woman orders ice cream from a man in white.,113721
22744,4786071158.jpg,People purchasing ice cream for italian ijs.,113722
22744,4786071158.jpg,A man at a food stand is serving customers.,113723
22744,4786071158.jpg,A man in white runs an outdoor stand.,113724
12493,3296226598.jpg,A man in a black leather jacket walks next to a white brick building in a big city.,62465
12493,3296226598.jpg,A man is looking into the distance whilst people behind him walk between buildings.,62466
12493,3296226598.jpg,A black man is walking past a building on a busy sidewalk.,62467
12493,3296226598.jpg,A black man is walking next to a building in a big city.,62468
12493,3296226598.jpg,A man walking next to a gray brick wall.,62469
13596,3426966595.jpg,Four boys playing a game with a soccer ball in front of a large set of ornate doors.,67980
13596,3426966595.jpg,A gorup of boys are playing with a ball in front of a large wooden door.,67981
13596,3426966595.jpg,Children kicking ball in front of very large medieval looking building,67982
13596,3426966595.jpg,Kids playing ball outside in front of building.,67983
13596,3426966595.jpg,Children play in front of a large door.,67984
29369,7343282792.jpg,Two fit men in tights are shaking hands in front a lot of country flags.,146845
29369,7343282792.jpg,Two Olympic athletes shake hands outside the training center,146846
29369,7343282792.jpg,Shirtless men shaking hands before national flags.,146847
29369,7343282792.jpg,Two guys shaking their hands before the competition,146848
29369,7343282792.jpg,Two men shaking hands outdoors in front of flags,146849
23059,4811949930.jpg,"A family of a mother in purple, a father in a green shirt and khaki shorts and their two children are bringing luggage somewhere.",115295
23059,4811949930.jpg,A family with young children with suitcases walk down a paved area.,115296
23059,4811949930.jpg,A man in cargo shorts pulling two rolling cases.,115297
23059,4811949930.jpg,A family walking with three pieces of luggage.,115298
23059,4811949930.jpg,A family walking down the street with luggage.,115299
8768,2832594839.jpg,An adult and a kid are both wearing yellow shirts and the child is putting glue on a piece of paper.,43840
8768,2832594839.jpg,The little boy looks like he is doing a school project while his dad watches him.,43841
8768,2832594839.jpg,A boy and a man who seems to be the boys father work on an art project together.,43842
8768,2832594839.jpg,A small boy is working on a project while an older man looks on.,43843
8768,2832594839.jpg,A man with his son that are together preparing a art piece.,43844
5374,2396100671.jpg,A young boy sits on his bike wearing a dragon costume.,26870
5374,2396100671.jpg,A child wearing a costume rides a bike in winter.,26871
5374,2396100671.jpg,A little boy on bike wearing dragon costume,26872
5374,2396100671.jpg,A boy in a costume is sitting on a bike.,26873
5374,2396100671.jpg,A child in a dragon costume on a bike.,26874
19649,4495716228.jpg,"Three team players dressed in red ball cap blue with white jerseys overjoyed with excitement, as two toerh men in red ball caps walk with them on the freshly mown green grass.",98245
19649,4495716228.jpg,A group of back-facing baseball players are running and hopping down the field.,98246
19649,4495716228.jpg,"Baseball players walk as a group on the field, and some jump to celebrate.",98247
19649,4495716228.jpg,Two people with baseball jerseys who are jumping in the air.,98248
19649,4495716228.jpg,Several sports players do exercises on the field.,98249
24218,4903291011.jpg,"One man lays down on a lawn table in the background while an older lady stands, looking down in the foreground",121090
24218,4903291011.jpg,A man is passed out asleep on a patio table while his mother looks down at the ground.,121091
24218,4903291011.jpg,A man in black is sitting at a table taking a photo of an older woman on a patio.,121092
24218,4903291011.jpg,An older lady walking by a man who is laying on the table looking at something.,121093
24218,4903291011.jpg,A younger man takes a picture of what an older women stands over.,121094
451,1148095714.jpg,A young dark-skinned child in a long blue coat is chasing a ball.,2255
451,1148095714.jpg,A little boy in a suit jacket is playing with a ball.,2256
451,1148095714.jpg,Black boy in sandals playing with a ball in the grass,2257
451,1148095714.jpg,A kid may be playing soccer while in a suit.,2258
451,1148095714.jpg,A young african boy kicking a ball.,2259
16036,3719461451.jpg,The white pelican is flying over the ocean.,80180
16036,3719461451.jpg,A white Pelican is flying over the ocean.,80181
16036,3719461451.jpg,A very large bird flying over water.,80182
16036,3719461451.jpg,A pelican flies over the water.,80183
16036,3719461451.jpg,White gull flying over ocean,80184
25997,532914728.jpg,Small boy holding is arm out to balance himself while he goes down the fairground slide.,129985
25997,532914728.jpg,A little boy in a striped shirt going down a light and dark blue slide.,129986
25997,532914728.jpg,Small boy in blue striped shirt coming down large slide.,129987
25997,532914728.jpg,A little boy is sliding down a teal and blue slide.,129988
25997,532914728.jpg,A small boy is riding a water slide,129989
2793,196016880.jpg,A man reads in a red shirt and sunglasses reads from a Tonka children's book while wearing a face mask.,13965
2793,196016880.jpg,A man reads a Tonka truck book in the doctors office while wearing a face mask.,13966
2793,196016880.jpg,A man in a paper breathing mask is reading a book.,13967
2793,196016880.jpg,A man with a blue mask reading a book.,13968
2793,196016880.jpg,A man reading a toy manual outside.,13969
11749,3207343907.jpg,A crowd gathered at an ice skating park in the winter.,58745
11749,3207343907.jpg,A crowd of people ice skating outside in winter.,58746
11749,3207343907.jpg,A large crowd of people ice skating outdoors.,58747
11749,3207343907.jpg,A lot of people iceskate on a cold day.,58748
11749,3207343907.jpg,A large crowd of people ice skating.,58749
25908,5288534547.jpg,A young boy is sitting on the floor trying to take off his boots.,129540
25908,5288534547.jpg,A young boy puts on his boots at the top of a flight of stairs.,129541
25908,5288534547.jpg,A young boy is sitting on a rug and putting his boots on.,129542
25908,5288534547.jpg,A boy wearing a gray and green shirt puts on his shoes.,129543
25908,5288534547.jpg,Young boy taking his boots off.,129544
1627,146577645.jpg,A kayaker goes through the waves holding his paddle.,8135
1627,146577645.jpg,A person maneuvers rapids while riding a watercraft.,8136
1627,146577645.jpg,A man paddles down the rapids in a kayak.,8137
1627,146577645.jpg,Man kayaking through rough waters.,8138
1627,146577645.jpg,A man with a red helmet kayaking.,8139
19074,4434578155.jpg,An elderly couple in heavy coats are looking at black and white photos displayed on a wall.,95370
19074,4434578155.jpg,A couple dressed in winter coats admire framed photos on a white wall.,95371
19074,4434578155.jpg,Two people in coats examine black and white photos in a gallery.,95372
19074,4434578155.jpg,Two men are looking at some old photographs hanging on a wall.,95373
19074,4434578155.jpg,Couple looking at photos in a gallery.,95374
9815,2966221503.jpg,"A smiling woman cleaning a backyard pool while a man stands nearby with his hands on his hips, looking at the pool.",49075
9815,2966221503.jpg,A woman is cleaning a pool with a net while a man watches.,49076
9815,2966221503.jpg,Chubby couple enjoy scooping garbage out of their pool.,49077
9815,2966221503.jpg,A couple are seen trying to skim a backyard pool,49078
9815,2966221503.jpg,A man watches as a woman cleans a pool.,49079
4725,2309860995.jpg,A woman wearing a black coat and sunglasses is standing in front of a man walking away with a backpack.,23625
4725,2309860995.jpg,There is a woman in a black jacket and sunglasses and a man in a white shirt with his back turned.,23626
4725,2309860995.jpg,"The woman in the dark coat is facing the camera, while the man in the blue shirt faces away.",23627
4725,2309860995.jpg,A woman in a black overcoat and red-hair with man in white walking behind her,23628
4725,2309860995.jpg,A woman wears sunglasses and a black coat as she walks.,23629
8396,2775461796.jpg,A man carrying a baby crosses the street on a bike along side a younger kid.,41980
8396,2775461796.jpg,An adult male and a small child look to their left as they ride bicycles.,41981
8396,2775461796.jpg,A father and children ride bikes in city street.,41982
